  1   1  0.170024
  2   2  0.524515
  3   3  0.598586
  4   4  0.516172
  5   5  0.530173
  6   6  0.419316
  7   7  0.414068
  8   8  0.423084
  9   9  0.525074
 10  10  0.685427
 11  11  0.688377
 12  12  0.679530
 13  13  0.681590
 14  14  0.610734
 15  15  0.062493
 16  16  0.691967
 17  17  0.750481
 18  18  0.801435
 19  19  0.787147
 20  20  0.801491
 21  21  0.829868
 22  22  0.822577
 23  23  0.842818
 24  24  0.856698
 25  25  0.869876
 26  26  0.888803
 27  27  0.881113
 28  28  0.869095
 29  29  0.784275
 30  30  0.039775
 31  31  0.714998
 32  32  0.770628
 33  33  0.852023
 34  34  0.866786
 35  35  0.871772
 36  36  0.892827
 37  37  0.894958
 38  38  0.891059
 39  39  0.905893
 40  40  0.918046
 41  41  0.916615
 42  42  0.909844
 43  43  0.885902
 44  44  0.779738
 45  45  0.033368
 46  46  0.709785
 47  47  0.819346
 48  48  0.887602
 49  49  0.907695
 50  50  0.914636
 51  51  0.920841
 52  52  0.918776
 53  53  0.922377
 54  54  0.931040
 55  55  0.930456
 56  56  0.927634
 57  57  0.916508
 58  58  0.891385
 59  59  0.711074
 60  60  0.007121
 61  61  0.732514
 62  62  0.875266
 63  63  0.912850
 64  64  0.927553
 65  65  0.934376
 66  66  0.937398
 67  67  0.936775
 68  68  0.937166
 69  69  0.939117
 70  70  0.934894
 71  71  0.931181
 72  72  0.913890
 73  73  0.852766
 74  74  0.594416
 75  75  0.000724
 76  76  0.781451
 77  77  0.902134
 78  78  0.928948
 79  79  0.939449
 80  80  0.945028
 81  81  0.945205
 82  82  0.945799
 83  83  0.944845
 84  84  0.942371
 85  85  0.935124
 86  86  0.923797
 87  87  0.887243
 88  88  0.772043
 89  89  0.233473
 90  90  0.000001
 91  91  0.813199
 92  92  0.917720
 93  93  0.937711
 94  94  0.946919
 95  95  0.948088
 96  96  0.948419
 97  97  0.948532
 98  98  0.946000
 99  99  0.940772
100 100  0.927883
101 101  0.893277
102 102  0.799843
103 103  0.515762
104 104  0.139635
105 105  0.000000
106 106  0.845268
107 107  0.931534
108 108  0.943954
109 109  0.947755
110 110  0.949206
111 111  0.948735
112 112  0.946674
113 113  0.943998
114 114  0.935137
115 115  0.917021
116 116  0.876497
117 117  0.703113
118 118  0.297302
119 119  0.096323
120 120  0.000000
121 121  0.537066
122 122  0.901661
123 123  0.937649
124 124  0.944024
125 125  0.946502
126 126  0.948478
127 127  0.944795
128 128  0.941498
129 129  0.939489
130 130  0.931086
131 131  0.913616
132 132  0.844960
133 133  0.504286
134 134  0.234000
135 135  0.069454
136 136  0.828506
137 137  0.923077
138 138  0.935002
139 139  0.942151
140 140  0.945657
141 141  0.941604
142 142  0.936342
143 143  0.932516
144 144  0.924016
145 145  0.903498
146 146  0.850386
147 147  0.666331
148 148  0.354247
149 149  0.201252
150 150  0.048257
151 151  0.850568
152 152  0.928364
153 153  0.937421
154 154  0.944709
155 155  0.943092
156 156  0.940303
157 157  0.930580
158 158  0.909674
159 159  0.875959
160 160  0.822276
161 161  0.716586
162 162  0.499433
163 163  0.329818
164 164  0.175851
165 165  0.031205
166 166  0.861873
167 167  0.934314
168 168  0.940913
169 169  0.943151
170 170  0.942017
171 171  0.939000
172 172  0.927728
173 173  0.901092
174 174  0.870969
175 175  0.818842
176 176  0.698041
177 177  0.540940
178 178  0.443237
179 179  0.162240
180 180  0.018003
181 181  0.871335
182 182  0.936896
183 183  0.942045
184 184  0.943683
185 185  0.940072
186 186  0.934540
187 187  0.924102
188 188  0.908418
189 189  0.890753
190 190  0.849172
191 191  0.795033
192 192  0.712353
193 193  0.627237
194 194  0.158951
195 195  0.007906
196 196  0.868832
197 197  0.938896
198 198  0.943483
199 199  0.942973
200 200  0.941064
201 201  0.936182
202 202  0.932094
203 203  0.921194
204 204  0.904389
205 205  0.871733
206 206  0.843277
207 207  0.754755
208 208  0.427385
209 209  0.162200
210 210  0.002094
211 211  0.857978
212 212  0.936329
213 213  0.940697
214 214  0.944129
215 215  0.944656
216 216  0.944996
217 217  0.938905
218 218  0.925924
219 219  0.913657
220 220  0.882975
221 221  0.841089
222 222  0.733995
223 223  0.501016
224 224  0.185550
225 225  0.000194
226 226  0.841504
227 227  0.930835
228 228  0.937175
229 229  0.945294
230 230  0.948524
231 231  0.946118
232 232  0.938106
233 233  0.928698
234 234  0.914040
235 235  0.891191
236 236  0.847712
237 237  0.770202
238 238  0.572835
239 239  0.309579
240 240  0.000000
241 241  0.836942
242 242  0.916719
243 243  0.932956
244 244  0.939158
245 245  0.943728
246 246  0.943289
247 247  0.937506
248 248  0.925722
249 249  0.912417
250 250  0.893939
251 251  0.844739
252 252  0.790511
253 253  0.701447
254 254  0.245428
255 255  0.000000
256 256  0.810060
257 257  0.911919
258 258  0.920281
259 259  0.931745
260 260  0.937575
261 261  0.933850
262 262  0.923385
263 263  0.915131
264 264  0.897457
265 265  0.863027
266 266  0.823844
267 267  0.773667
268 268  0.614261
269 269  0.218278
270 270  0.000000
271 271  0.771968
272 272  0.871024
273 273  0.889114
274 274  0.920013
275 275  0.922234
276 276  0.915909
277 277  0.904551
278 278  0.896410
279 279  0.870426
280 280  0.846415
281 281  0.795118
282 282  0.776968
283 283  0.755390
284 284  0.209878
285 285  0.000000
286 286  0.707171
287 287  0.804604
288 288  0.865988
289 289  0.903473
290 290  0.902155
291 291  0.864412
292 292  0.831770
293 293  0.821802
294 294  0.816882
295 295  0.790578
296 296  0.781115
297 297  0.737146
298 298  0.697801
299 299  0.150878
300 300  0.000000
301 301  0.361375
302 302  0.693795
303 303  0.834564
304 304  0.873015
305 305  0.846666
306 306  0.721183
307 307  0.560113
308 308  0.480486
309 309  0.495611
310 310  0.539837
311 311  0.652705
312 312  0.569174
313 313  0.579545
314 314  0.044114
315 315  0.121842
316 316  0.416557
317 317  0.623830
318 318  0.658265
319 319  0.559328
320 320  0.386071
321 321  0.318158
322 322  0.260834
323 323  0.241969
324 324  0.354636
325 325  0.122929
326 326  0.025294
327 327  0.002962
328 328  0.000000
