  1   1   23.262034  106.552764  0.073733
  2   2   23.793857  106.552764  0.240335
  3   3   24.327696  106.552764  0.287739
  4   4   24.863591  106.552764  0.301258
  5   5   25.401586  106.552764  0.307592
  6   6   25.941724  106.552764  0.351193
  7   7   26.484046  106.552764  0.342717
  8   8   27.028595  106.552764  0.343167
  9   9   27.575415  106.552764  0.401529
 10  10   28.124546  106.552764  0.424361
 11  11   28.676033  106.552764  0.333464
 12  12   29.229917  106.552764  0.087805
 13  13   23.317461  106.030557  0.310290
 14  14   23.850250  106.030557  0.465029
 15  15   24.385037  106.030557  0.510354
 16  16   24.921865  106.030557  0.519996
 17  17   25.460776  106.030557  0.551765
 18  18   26.001812  106.030557  0.606411
 19  19   26.545014  106.030557  0.614432
 20  20   27.090426  106.030557  0.662345
 21  21   27.638088  106.030557  0.696148
 22  22   28.188043  106.030557  0.682514
 23  23   28.740333  106.030557  0.601073
 24  24   29.295000  106.030557  0.129748
 25  25   23.370992  105.509552  0.353575
 26  26   23.904710  105.509552  0.481328
 27  27   24.440412  105.509552  0.594211
 28  28   24.978139  105.509552  0.627641
 29  29   25.517932  105.509552  0.679516
 30  30   26.059833  105.509552  0.703714
 31  31   26.603883  105.509552  0.716534
 32  32   27.150125  105.509552  0.729381
 33  33   27.698598  105.509552  0.734305
 34  34   28.249346  105.509552  0.692290
 35  35   28.802409  105.509552  0.575528
 36  36   29.357830  105.509552  0.080383
 37  37   23.422642  104.989714  0.362091
 38  38   23.957256  104.989714  0.579228
 39  39   24.493838  104.989714  0.674703
 40  40   25.032430  104.989714  0.715499
 41  41   25.573072  104.989714  0.744575
 42  42   26.115805  104.989714  0.766539
 43  43   26.660672  104.989714  0.763970
 44  44   27.207711  104.989714  0.757054
 45  45   27.756966  104.989714  0.748792
 46  46   28.308475  104.989714  0.669538
 47  47   28.862282  104.989714  0.429922
 48  48   29.418426  104.989714  0.022989
 49  49   23.472426  104.471004  0.449443
 50  50   24.007902  104.471004  0.666709
 51  51   24.545331  104.471004  0.739706
 52  52   25.084754  104.471004  0.784585
 53  53   25.626213  104.471004  0.795977
 54  54   26.169747  104.471004  0.805225
 55  55   26.715397  104.471004  0.793703
 56  56   27.263204  104.471004  0.771999
 57  57   27.813208  104.471004  0.712739
 58  58   28.365450  104.471004  0.577455
 59  59   28.919971  104.471004  0.241816
 60  60   29.476810  104.471004  0.008540
 61  61   23.520359  103.953384  0.492892
 62  62   24.056663  103.953384  0.727230
 63  63   24.594906  103.953384  0.785452
 64  64   25.135128  103.953384  0.811351
 65  65   25.677371  103.953384  0.822035
 66  66   26.221674  103.953384  0.817800
 67  67   26.768077  103.953384  0.801591
 68  68   27.316621  103.953384  0.769532
 69  69   27.867345  103.953384  0.665806
 70  70   28.420290  103.953384  0.399263
 71  71   28.975495  103.953384  0.144125
 72  72   29.533002  103.953384  0.003487
 73  73   23.566455  103.436819  0.554242
 74  74   24.103553  103.436819  0.760288
 75  75   24.642577  103.436819  0.799858
 76  76   25.183567  103.436819  0.820696
 77  77   25.726562  103.436819  0.824785
 78  78   26.271603  103.436819  0.815976
 79  79   26.818728  103.436819  0.793124
 80  80   27.367978  103.436819  0.753601
 81  81   27.919393  103.436819  0.625885
 82  82   28.473011  103.436819  0.280308
 83  83   29.028874  103.436819  0.116234
 84  84   29.587019  103.436819  0.001024
 85  85   23.610728  102.921268  0.582252
 86  86   24.148588  102.921268  0.775015
