  1   1   23.298208  106.856059  0.021397
  2   2   23.721712  106.856059  0.092320
  3   3   24.146500  106.856059  0.098832
  4   4   24.572594  106.856059  0.082229
  5   5   25.000016  106.856059  0.100620
  6   6   25.428787  106.856059  0.092849
  7   7   25.858928  106.856059  0.122957
  8   8   26.290462  106.856059  0.117432
  9   9   26.723411  106.856059  0.095184
 10  10   27.157795  106.856059  0.120465
 11  11   27.593637  106.856059  0.122247
 12  12   28.030958  106.856059  0.119087
 13  13   28.469780  106.856059  0.129842
 14  14   28.910124  106.856059  0.116300
 15  15   29.352013  106.856059  0.011507
 16  16   23.343529  106.439136  0.140680
 17  17   23.767661  106.439136  0.245737
 18  18   24.193070  106.439136  0.235596
 19  19   24.619775  106.439136  0.225254
 20  20   25.047800  106.439136  0.233337
 21  21   25.477165  106.439136  0.242208
 22  22   25.907891  106.439136  0.274617
 23  23   26.340001  106.439136  0.267024
 24  24   26.773516  106.439136  0.275898
 25  25   27.208457  106.439136  0.288646
 26  26   27.644846  106.439136  0.340553
 27  27   28.082704  106.439136  0.342377
 28  28   28.522052  106.439136  0.347607
 29  29   28.962913  106.439136  0.235719
 30  30   29.405307  106.439136  0.007837
 31  31   23.387635  106.022997  0.167842
 32  32   23.812377  106.022997  0.256762
 33  33   24.238388  106.022997  0.271004
 34  34   24.665687  106.022997  0.290960
 35  35   25.094297  106.022997  0.265727
 36  36   25.524239  106.022997  0.312907
 37  37   25.955534  106.022997  0.378925
 38  38   26.388203  106.022997  0.339653
 39  39   26.822268  106.022997  0.349844
 40  40   27.257749  106.022997  0.377237
 41  41   27.694669  106.022997  0.399798
 42  42   28.133048  106.022997  0.395001
 43  43   28.572907  106.022997  0.352590
 44  44   29.014269  106.022997  0.221537
 45  45   29.457153  106.022997  0.006372
 46  46   23.430533  105.607622  0.169100
 47  47   23.855868  105.607622  0.268823
 48  48   24.282463  105.607622  0.311177
 49  49   24.710339  105.607622  0.323574
 50  50   25.139518  105.607622  0.334953
 51  51   25.570019  105.607622  0.384896
 52  52   26.001866  105.607622  0.420306
 53  53   26.435077  105.607622  0.414097
 54  54   26.869676  105.607622  0.427233
 55  55   27.305681  105.607622  0.428982
 56  56   27.743116  105.607622  0.431733
 57  57   28.182000  105.607622  0.406589
 58  58   28.622355  105.607622  0.356070
 59  59   29.064202  105.607622  0.190294
 60  60   29.507562  105.607622  0.002127
 61  61   23.472231  105.192992  0.175615
 62  62   23.898141  105.192992  0.312694
 63  63   24.325303  105.192992  0.361940
 64  64   24.753739  105.192992  0.383205
 65  65   25.183469  105.192992  0.402205
 66  66   25.614514  105.192992  0.437802
 67  67   26.046895  105.192992  0.470699
 68  68   26.480633  105.192992  0.467482
 69  69   26.915749  105.192992  0.475959
 70  70   27.352263  105.192992  0.458888
 71  71   27.790197  105.192992  0.445944
 72  72   28.229571  105.192992  0.391970
 73  73   28.670406  105.192992  0.300161
 74  74   29.112723  105.192992  0.133538
 75  75   29.556543  105.192992  0.000200
