  1   1  0.022472
  2   2  0.096036
  3   3  0.101445
  4   4  0.095838
  5   5  0.115704
  6   6  0.108072
  7   7  0.137533
  8   8  0.131445
  9   9  0.111737
 10  10  0.134477
 11  11  0.133522
 12  12  0.134914
 13  13  0.143394
 14  14  0.132915
 15  15  0.012280
 16  16  0.143372
 17  17  0.255438
 18  18  0.254578
 19  19  0.252336
 20  20  0.270015
 21  21  0.306566
 22  22  0.336200
 23  23  0.328665
 24  24  0.307605
 25  25  0.310431
 26  26  0.352046
 27  27  0.363233
 28  28  0.362309
 29  29  0.248948
 30  30  0.007893
 31  31  0.169578
 32  32  0.268528
 33  33  0.293118
 34  34  0.322610
 35  35  0.327460
 36  36  0.387884
 37  37  0.441227
 38  38  0.384480
 39  39  0.376063
 40  40  0.390782
 41  41  0.416716
 42  42  0.413866
 43  43  0.371952
 44  44  0.229780
 45  45  0.006586
 46  46  0.173224
 47  47  0.282212
 48  48  0.337465
 49  49  0.370455
 50  50  0.395202
 51  51  0.448487
 52  52  0.484903
 53  53  0.456082
 54  54  0.443335
 55  55  0.443404
 56  56  0.448413
 57  57  0.424500
 58  58  0.368822
 59  59  0.199438
 60  60  0.002371
 61  61  0.183030
 62  62  0.333285
 63  63  0.391775
 64  64  0.423852
 65  65  0.454738
 66  66  0.496536
 67  67  0.527623
 68  68  0.502626
 69  69  0.487988
 70  70  0.470254
 71  71  0.458294
 72  72  0.404212
 73  73  0.319033
 74  74  0.141102
 75  75  0.000250
 76  76  0.213813
 77  77  0.385347
 78  78  0.440303
 79  79  0.473039
 80  80  0.503567
 81  81  0.533607
 82  82  0.556890
 83  83  0.534257
 84  84  0.518453
 85  85  0.488717
 86  86  0.446509
 87  87  0.372351
 88  88  0.260689
 89  89  0.064930
 90  90  0.000000
 91  91  0.236714
 92  92  0.420045
 93  93  0.477030
 94  94  0.523486
 95  95  0.541232
 96  96  0.564858
 97  97  0.570792
 98  98  0.550251
 99  99  0.534502
100 100  0.489831
101 101  0.402349
102 102  0.292646
103 103  0.160217
104 104  0.041350
105 105  0.000000
106 106  0.269575
107 107  0.460958
108 108  0.516350
109 109  0.551708
110 110  0.573766
111 111  0.575787
112 112  0.565724
113 113  0.563073
114 114  0.534929
115 115  0.474161
116 116  0.376750
117 117  0.231286
118 118  0.116707
119 119  0.027886
120 120  0.000000
121 121  0.081394
122 122  0.403918
123 123  0.491701
124 124  0.535339
125 125  0.563636
126 126  0.577520
127 127  0.564526
128 128  0.558790
129 129  0.546749
130 130  0.513662
131 131  0.461437
132 132  0.359410
133 133  0.186269
134 134  0.102115
135 135  0.018816
136 136  0.291672
137 137  0.475476
138 138  0.512748
139 139  0.549860
140 140  0.571882
141 141  0.556387
142 142  0.547153
143 143  0.540770
144 144  0.518126
145 145  0.483150
146 146  0.406963
147 147  0.267219
148 148  0.169150
149 149  0.093772
150 150  0.012673
151 151  0.294665
152 152  0.492620
153 153  0.528774
154 154  0.557350
155 155  0.559956
156 156  0.562560
157 157  0.544105
158 158  0.509707
159 159  0.455542
160 160  0.395733
161 161  0.310489
162 162  0.231906
163 163  0.158944
164 164  0.083338
165 165  0.007951
166 166  0.301826
167 167  0.504350
168 168  0.526303
169 169  0.541078
170 170  0.548962
171 171  0.543319
172 172  0.523502
173 173  0.461842
174 174  0.417714
175 175  0.357327
176 176  0.292144
177 177  0.222261
178 178  0.168084
179 179  0.075701
180 180  0.004601
181 181  0.314118
182 182  0.497709
183 183  0.510853
184 184  0.534915
185 185  0.538235
186 186  0.522679
187 187  0.483727
188 188  0.448809
189 189  0.415625
190 190  0.376707
191 191  0.335740
192 192  0.285104
193 193  0.210916
194 194  0.072091
195 195  0.002272
196 196  0.301490
197 197  0.490658
198 198  0.505537
199 199  0.524152
200 200  0.533596
201 201  0.507049
202 202  0.487180
203 203  0.459653
204 204  0.435627
205 205  0.404966
206 206  0.375653
207 207  0.312120
208 208  0.151661
209 209  0.073374
210 210  0.000697
211 211  0.279629
212 212  0.471960
213 213  0.496308
214 214  0.522638
215 215  0.532556
216 216  0.524294
217 217  0.498634
218 218  0.471111
219 219  0.456179
220 220  0.409281
221 221  0.361603
222 222  0.265417
223 223  0.175021
224 224  0.076022
225 225  0.000086
226 226  0.264002
227 227  0.465831
228 228  0.479456
229 229  0.522319
230 230  0.543207
231 231  0.524065
232 232  0.495910
233 233  0.471754
234 234  0.463244
235 235  0.435444
236 236  0.370188
237 237  0.289334
238 238  0.185646
239 239  0.088542
240 240  0.000000
