  1   1  0.008620
  2   2  0.059976
  3   3  0.069394
  4   4  0.060843
  5   5  0.073934
  6   6  0.042772
  7   7  0.038971
  8   8  0.037563
  9   9  0.069691
 10  10  0.135264
 11  11  0.157493
 12  12  0.155480
 13  13  0.137753
 14  14  0.092572
 15  15  0.003207
 16  16  0.088675
 17  17  0.193560
 18  18  0.224589
 19  19  0.227171
 20  20  0.281777
 21  21  0.271645
 22  22  0.231778
 23  23  0.291583
 24  24  0.276438
 25  25  0.408540
 26  26  0.494984
 27  27  0.476298
 28  28  0.407835
 29  29  0.165420
 30  30  0.003664
 31  31  0.120459
 32  32  0.229300
 33  33  0.300711
 34  34  0.338554
 35  35  0.330182
 36  36  0.335078
 37  37  0.325431
 38  38  0.324281
 39  39  0.446576
 40  40  0.536619
 41  41  0.564913
 42  42  0.542600
 43  43  0.428925
 44  44  0.189234
 45  45  0.004820
 46  46  0.124349
 47  47  0.266134
 48  48  0.347741
 49  49  0.419114
 50  50  0.423075
 51  51  0.414289
 52  52  0.393930
 53  53  0.419675
 54  54  0.546894
 55  55  0.584131
 56  56  0.595631
 57  57  0.558953
 58  58  0.453659
 59  59  0.205963
 60  60  0.001499
 61  61  0.132604
 62  62  0.349829
 63  63  0.438497
 64  64  0.495918
 65  65  0.485785
 66  66  0.458815
 67  67  0.479383
 68  68  0.514447
 69  69  0.596870
 70  70  0.619441
 71  71  0.623503
 72  72  0.562943
 73  73  0.413623
 74  74  0.170664
 75  75  0.000123
 76  76  0.158714
 77  77  0.413176
 78  78  0.510354
 79  79  0.544458
 80  80  0.539489
 81  81  0.547252
 82  82  0.572817
 83  83  0.586740
 84  84  0.619817
 85  85  0.626235
 86  86  0.620829
 87  87  0.520221
 88  88  0.326206
 89  89  0.076379
 90  90  0.000000
 91  91  0.207989
 92  92  0.465292
 93  93  0.554416
 94  94  0.601773
 95  95  0.613107
 96  96  0.602682
 97  97  0.617176
 98  98  0.618040
 99  99  0.621464
100 100  0.606699
101 101  0.537874
102 102  0.372719
103 103  0.149606
104 104  0.042998
105 105  0.000000
106 106  0.258291
107 107  0.520388
108 108  0.601303
109 109  0.635086
110 110  0.651424
111 111  0.635255
112 112  0.627843
113 113  0.627897
114 114  0.607436
115 115  0.573909
116 116  0.485439
117 117  0.253924
118 118  0.100574
119 119  0.027215
120 120  0.000000
121 121  0.072266
122 122  0.439768
123 123  0.564931
124 124  0.620593
125 125  0.641041
126 126  0.657208
127 127  0.639151
128 128  0.633179
129 129  0.621257
130 130  0.589370
131 131  0.545179
132 132  0.445373
133 133  0.177440
134 134  0.082936
135 135  0.017717
136 136  0.251083
137 137  0.528068
138 138  0.578432
139 139  0.632577
140 140  0.654257
141 141  0.638191
142 142  0.625508
143 143  0.624793
144 144  0.595883
145 145  0.555867
146 146  0.496390
147 147  0.296509
148 148  0.138068
149 149  0.072808
150 150  0.011316
151 151  0.266243
152 152  0.554860
153 153  0.618872
154 154  0.654853
155 155  0.651218
156 156  0.663980
157 157  0.640904
158 158  0.609179
159 159  0.548394
160 160  0.456816
161 161  0.366602
162 162  0.222230
163 163  0.126406
164 164  0.067166
165 165  0.006733
166 166  0.274378
167 167  0.584265
168 168  0.622047
169 169  0.643912
170 170  0.652600
171 171  0.661110
172 172  0.649557
173 173  0.569132
174 174  0.507438
175 175  0.431117
176 176  0.334344
177 177  0.230818
178 178  0.142511
179 179  0.064008
180 180  0.003585
181 181  0.311851
182 182  0.589136
183 183  0.631538
184 184  0.669132
185 185  0.666625
186 186  0.661457
187 187  0.617604
188 188  0.576806
189 189  0.521877
190 190  0.471343
191 191  0.401113
192 192  0.278741
193 193  0.210596
194 194  0.061371
195 195  0.001500
196 196  0.301441
197 197  0.596349
198 198  0.636814
199 199  0.668259
200 200  0.674435
201 201  0.662337
202 202  0.645139
203 203  0.585538
204 204  0.537470
205 205  0.504894
206 206  0.441116
207 207  0.349046
208 208  0.096906
209 209  0.058010
210 210  0.000381
211 211  0.287505
212 212  0.590522
213 213  0.631293
214 214  0.666613
215 215  0.680602
216 216  0.686198
217 217  0.644488
218 218  0.572044
219 219  0.544891
220 220  0.485732
221 221  0.431195
222 222  0.286398
223 223  0.121889
224 224  0.056023
225 225  0.000034
226 226  0.271308
227 227  0.585754
228 228  0.608315
229 229  0.656606
230 230  0.688407
231 231  0.668790
232 232  0.618460
233 233  0.570667
234 234  0.555927
235 235  0.527047
236 236  0.434599
237 237  0.306183
238 238  0.138122
239 239  0.062732
240 240  0.000000
241 241  0.261751
242 242  0.519892
243 243  0.593071
244 244  0.628262
245 245  0.645511
246 246  0.638854
247 247  0.600672
248 248  0.566031
249 249  0.546548
250 250  0.514657
251 251  0.407604
252 252  0.356802
253 253  0.235185
254 254  0.047980
255 255  0.000000
256 256  0.232723
257 257  0.534449
258 258  0.551704
259 259  0.595809
260 260  0.604765
261 261  0.579270
262 262  0.549446
263 263  0.558755
264 264  0.513257
265 265  0.445639
266 266  0.413290
267 267  0.353053
268 268  0.151791
269 269  0.026559
270 270  0.000000
271 271  0.188607
272 272  0.392849
273 273  0.436088
274 274  0.547965
275 275  0.537205
276 276  0.508546
277 277  0.497101
278 278  0.510106
279 279  0.456424
280 280  0.433694
281 281  0.390606
282 282  0.355779
283 283  0.274850
284 284  0.026196
285 285  0.000000
286 286  0.128653
287 287  0.269913
288 288  0.403579
289 289  0.489510
290 290  0.457509
291 291  0.386329
292 292  0.349455
293 293  0.355595
294 294  0.367652
295 295  0.341986
296 296  0.361902
297 297  0.308908
298 298  0.232628
299 299  0.013367
300 300  0.000000
301 301  0.013972
302 302  0.087618
303 303  0.360315
304 304  0.446745
305 305  0.376048
306 306  0.256519
307 307  0.185714
308 308  0.175637
309 309  0.160473
310 310  0.155555
311 311  0.215728
312 312  0.162826
313 313  0.167471
314 314  0.006871
315 315  0.000000
316 316  0.026338
317 317  0.128238
318 318  0.159787
319 319  0.131910
320 320  0.099257
321 321  0.075521
322 322  0.060542
323 323  0.038698
324 324  0.035800
325 325  0.008070
326 326  0.001044
327 327  0.000239
328 328  0.000000
