  1   1   23.298208  106.856059  0.286372
  2   2   23.721712  106.856059  0.753069
  3   3   24.146500  106.856059  0.817253
  4   4   24.572594  106.856059  0.786829
  5   5   25.000016  106.856059  0.755853
  6   6   25.428787  106.856059  0.700734
  7   7   25.858928  106.856059  0.684784
  8   8   26.290462  106.856059  0.691446
  9   9   26.723411  106.856059  0.790388
 10  10   27.157795  106.856059  0.860764
 11  11   27.593637  106.856059  0.908599
 12  12   28.030958  106.856059  0.925388
 13  13   28.469780  106.856059  0.921426
 14  14   28.910124  106.856059  0.870743
 15  15   29.352013  106.856059  0.178975
 16  16   23.343529  106.439136  0.817635
 17  17   23.767661  106.439136  0.896523
 18  18   24.193070  106.439136  0.930864
 19  19   24.619775  106.439136  0.938992
 20  20   25.047800  106.439136  0.938572
 21  21   25.477165  106.439136  0.940809
 22  22   25.907891  106.439136  0.931578
 23  23   26.340001  106.439136  0.931302
 24  24   26.773516  106.439136  0.933755
 25  25   27.208457  106.439136  0.961793
 26  26   27.644846  106.439136  0.975732
 27  27   28.082704  106.439136  0.975774
 28  28   28.522052  106.439136  0.969027
 29  29   28.962913  106.439136  0.932063
 30  30   29.405307  106.439136  0.141019
 31  31   23.387635  106.022997  0.842681
 32  32   23.812377  106.022997  0.923209
 33  33   24.238388  106.022997  0.958071
 34  34   24.665687  106.022997  0.964193
 35  35   25.094297  106.022997  0.963775
 36  36   25.524239  106.022997  0.962696
 37  37   25.955534  106.022997  0.947991
 38  38   26.388203  106.022997  0.943193
 39  39   26.822268  106.022997  0.965991
 40  40   27.257749  106.022997  0.979675
 41  41   27.694669  106.022997  0.981868
 42  42   28.133048  106.022997  0.982735
 43  43   28.572907  106.022997  0.973582
 44  44   29.014269  106.022997  0.930966
 45  45   29.457153  106.022997  0.127305
 46  46   23.430533  105.607622  0.875570
 47  47   23.855868  105.607622  0.945565
 48  48   24.282463  105.607622  0.968958
 49  49   24.710339  105.607622  0.973524
 50  50   25.139518  105.607622  0.972694
 51  51   25.570019  105.607622  0.967446
 52  52   26.001866  105.607622  0.960967
 53  53   26.435077  105.607622  0.964494
 54  54   26.869676  105.607622  0.977589
 55  55   27.305681  105.607622  0.982552
 56  56   27.743116  105.607622  0.983750
 57  57   28.182000  105.607622  0.982933
 58  58   28.622355  105.607622  0.975987
 59  59   29.064202  105.607622  0.912420
 60  60   29.507562  105.607622  0.021673
 61  61   23.472231  105.192992  0.905621
 62  62   23.898141  105.192992  0.963879
 63  63   24.325303  105.192992  0.975945
 64  64   24.753739  105.192992  0.978059
 65  65   25.183469  105.192992  0.975163
 66  66   25.614514  105.192992  0.972900
 67  67   26.046895  105.192992  0.971844
 68  68   26.480633  105.192992  0.975819
 69  69   26.915749  105.192992  0.982301
 70  70   27.352263  105.192992  0.984853
 71  71   27.790197  105.192992  0.986148
 72  72   28.229571  105.192992  0.982599
 73  73   28.670406  105.192992  0.965881
 74  74   29.112723  105.192992  0.842065
 75  75   29.556543  105.192992  0.001286
 76  76   23.512737  104.779089  0.923799
 77  77   23.939205  104.779089  0.973145
 78  78   24.366917  104.779089  0.981222
 79  79   24.795896  104.779089  0.982250
 80  80   25.226161  104.779089  0.980173
 81  81   25.657732  104.779089  0.981063
 82  82   26.090632  104.779089  0.983084
 83  83   26.524880  104.779089  0.983974
 84  84   26.960497  104.779089  0.986028
 85  85   27.397504  104.779089  0.987465
 86  86   27.835921  104.779089  0.986578
 87  87   28.275770  104.779089  0.977415
 88  88   28.717070  104.779089  0.941158
 89  89   29.159843  104.779089  0.420600
 90  90   29.604109  104.779089  0.000001
 91  91   23.552059  104.365893  0.940431
 92  92   23.979067  104.365893  0.979271
 93  93   24.407313  104.365893  0.985504
 94  94   24.836817  104.365893  0.986432
 95  95   25.267600  104.365893  0.987429
 96  96   25.699682  104.365893  0.987541
 97  97   26.133084  104.365893  0.988270
 98  98   26.567826  104.365893  0.987712
 99  99   27.003929  104.365893  0.988242
100 100   27.441413  104.365893  0.987802
101 101   27.880299  104.365893  0.979739
102 102   28.320607  104.365893  0.951068
103 103   28.762358  104.365893  0.761013
104 104   29.205572  104.365893  0.198766
105 105   29.650269  104.365893  0.000000
106 106   23.590203  103.953384  0.956786
107 107   24.017735  103.953384  0.984039
108 108   24.446498  103.953384  0.988750
109 109   24.876511  103.953384  0.989954
110 110   25.307796  103.953384  0.991140
111 111   25.740372  103.953384  0.990819
112 112   26.174260  103.953384  0.990202
113 113   26.609481  103.953384  0.989408
114 114   27.046054  103.953384  0.988163
115 115   27.484000  103.953384  0.985163
116 116   27.923339  103.953384  0.978087
117 117   28.364091  103.953384  0.920206
118 118   28.806278  103.953384  0.439149
119 119   29.249919  103.953384  0.133001
120 120   29.695033  103.953384  0.000000
121 121   23.200343  103.541546  0.821535
122 122   23.627178  103.541546  0.977102
123 123   24.055217  103.541546  0.987262
124 124   24.484479  103.541546  0.990694
125 125   24.914986  103.541546  0.991735
126 126   25.346756  103.541546  0.992251
127 127   25.779810  103.541546  0.991033
128 128   26.214169  103.541546  0.989800
129 129   26.649852  103.541546  0.988098
130 130   27.086880  103.541546  0.986392
